username,ip,device_type,prediction
user,8.229.157.89,Unknown,suspicious
demo,41.204.31.79,Desktop,suspicious
root,204.193.68.124,Mobile,suspicious
alice,183.14.241.137,Tablet,suspicious
user1,35.162.100.190,Unknown,suspicious
admin,70.229.154.91,Unknown,suspicious
demo,100.167.149.104,Desktop,suspicious
login,141.197.132.102,Unknown,suspicious
alice,137.63.221.34,Unknown,suspicious
demo,204.213.178.223,Desktop,suspicious
test,189.40.105.7,Tablet,suspicious
john,52.175.128.141,Tablet,suspicious
login,174.168.102.62,Unknown,suspicious
user,185.136.159.196,Mobile,suspicious
user1,222.228.35.177,Unknown,suspicious
alice,216.96.170.223,Unknown,suspicious
user,180.112.215.136,Tablet,suspicious
login,41.99.86.86,Unknown,suspicious
user,128.187.79.191,Desktop,suspicious
admin,88.50.89.144,Mobile,suspicious
john,76.178.26.137,Mobile,suspicious
root,155.125.18.164,Unknown,suspicious
admin,93.228.239.49,Mobile,suspicious
guest,180.144.79.241,Desktop,suspicious
test,47.181.130.78,Desktop,suspicious
user,50.133.117.138,Desktop,suspicious
demo,107.116.172.190,Unknown,suspicious
admin,192.102.209.239,Mobile,suspicious
user,107.32.222.111,Tablet,suspicious
user1,84.244.216.41,Unknown,suspicious
login,139.221.60.247,Mobile,suspicious
root,217.157.143.213,Tablet,suspicious
user1,42.232.121.77,Mobile,suspicious
login,221.42.152.75,Desktop,suspicious
login,8.197.65.57,Unknown,suspicious
alice,140.156.94.228,Unknown,suspicious
guest,100.203.96.60,Tablet,suspicious
test,161.223.118.14,Tablet,suspicious
test,207.206.177.236,Desktop,normal
admin,72.43.141.3,Desktop,suspicious
test,186.201.111.227,Tablet,suspicious
root,104.169.127.225,Tablet,suspicious
test,202.51.128.227,Mobile,suspicious
alice,25.177.61.129,Tablet,suspicious
demo,152.227.119.164,Desktop,normal
login,128.72.28.252,Tablet,suspicious
user,50.234.34.212,Mobile,suspicious
alice,26.55.232.62,Unknown,suspicious
login,38.54.214.94,Mobile,suspicious
root,173.118.126.12,Desktop,suspicious
user,137.122.240.78,Unknown,suspicious
alice,169.145.203.21,Mobile,suspicious
test,36.86.63.169,Mobile,suspicious
admin,218.236.113.40,Tablet,suspicious
user1,3.140.84.17,Unknown,suspicious
test,137.88.146.7,Desktop,suspicious
root,30.205.42.163,Mobile,suspicious
john,6.117.5.204,Mobile,suspicious
user1,144.84.249.6,Desktop,suspicious
guest,4.78.125.191,Tablet,suspicious
test,59.33.44.148,Desktop,suspicious
alice,113.254.146.125,Desktop,suspicious
test,133.90.83.109,Mobile,suspicious
root,133.42.224.5,Desktop,suspicious
login,61.202.67.148,Tablet,suspicious
admin,55.45.139.223,Desktop,suspicious
john,96.171.239.178,Unknown,suspicious
user1,64.99.78.47,Desktop,suspicious
test,128.219.140.16,Tablet,suspicious
user1,111.240.131.142,Desktop,suspicious
user,222.8.204.170,Mobile,suspicious
test,61.106.156.198,Mobile,suspicious
john,54.207.189.33,Desktop,suspicious
admin,90.103.96.95,Tablet,suspicious
user1,141.163.193.64,Mobile,suspicious
user,168.57.57.36,Desktop,suspicious
admin,141.218.173.152,Unknown,suspicious
root,47.20.31.213,Mobile,suspicious
root,3.132.36.209,Tablet,suspicious
user1,20.58.187.144,Desktop,suspicious
login,176.121.210.126,Tablet,suspicious
test,34.70.42.93,Unknown,suspicious
test,96.48.240.59,Desktop,suspicious
user1,196.26.123.29,Mobile,suspicious
user,195.108.138.62,Mobile,suspicious
root,44.88.100.231,Unknown,suspicious
guest,189.216.33.208,Tablet,suspicious
user1,29.62.250.137,Tablet,suspicious
user1,115.146.154.45,Unknown,suspicious
alice,150.26.26.117,Unknown,suspicious
test,68.188.73.134,Mobile,suspicious
root,18.29.86.184,Tablet,suspicious
john,96.180.148.242,Desktop,suspicious
root,105.118.139.179,Tablet,suspicious
john,123.80.38.241,Desktop,suspicious
guest,212.112.105.190,Mobile,suspicious
guest,69.188.22.59,Desktop,suspicious
user1,86.63.37.9,Desktop,suspicious
john,223.75.201.220,Desktop,suspicious
user1,206.212.69.151,Tablet,suspicious
demo,208.86.249.4,Mobile,suspicious
test,19.26.224.253,Desktop,suspicious
user1,83.109.111.86,Tablet,suspicious
demo,133.157.66.212,Desktop,suspicious
test,158.30.81.194,Tablet,suspicious
test,117.127.30.22,Tablet,suspicious
test,67.21.206.66,Tablet,suspicious
admin,11.69.207.239,Unknown,suspicious
john,206.200.33.116,Mobile,suspicious
user,174.188.98.195,Unknown,suspicious
user,88.137.209.188,Mobile,suspicious
login,59.244.121.126,Mobile,suspicious
login,85.27.189.21,Mobile,suspicious
login,64.90.145.153,Desktop,suspicious
guest,175.220.107.100,Mobile,suspicious
admin,16.52.247.153,Tablet,suspicious
test,115.38.175.38,Desktop,suspicious
john,8.174.22.232,Tablet,suspicious
admin,218.217.200.109,Tablet,suspicious
user,2.161.238.70,Mobile,suspicious
alice,177.77.21.207,Tablet,suspicious
root,22.85.34.248,Tablet,suspicious
user,212.16.233.122,Tablet,suspicious
test,149.218.28.232,Desktop,suspicious
john,104.35.229.76,Unknown,suspicious
test,106.105.110.176,Tablet,suspicious
user1,28.62.8.218,Mobile,suspicious
login,69.250.0.244,Unknown,suspicious
user1,203.21.112.239,Desktop,suspicious
alice,188.99.91.123,Desktop,suspicious
test,111.125.143.181,Tablet,suspicious
demo,74.163.212.142,Unknown,suspicious
user,132.50.21.199,Mobile,suspicious
user1,144.34.104.25,Desktop,suspicious
admin,103.36.200.97,Tablet,suspicious
john,214.91.180.252,Unknown,suspicious
test,19.113.22.120,Desktop,suspicious
guest,5.184.245.111,Unknown,suspicious
user,112.134.10.239,Unknown,suspicious
admin,62.18.164.133,Tablet,suspicious
demo,41.208.231.156,Unknown,suspicious
login,1.131.197.169,Desktop,suspicious
demo,60.153.235.251,Unknown,suspicious
guest,122.220.225.195,Tablet,suspicious
user1,181.181.45.85,Mobile,suspicious
user,30.32.182.178,Desktop,suspicious
admin,92.20.156.62,Tablet,suspicious
john,38.222.44.246,Tablet,suspicious
user,23.210.21.55,Unknown,suspicious
john,101.247.88.235,Unknown,suspicious
guest,25.186.102.46,Tablet,suspicious
user,47.11.237.21,Unknown,suspicious
demo,172.222.55.51,Unknown,suspicious
login,204.118.243.196,Unknown,suspicious
demo,223.113.234.160,Mobile,suspicious
test,79.206.173.80,Mobile,suspicious
john,202.17.174.24,Unknown,suspicious
login,20.40.199.185,Desktop,suspicious
admin,213.204.18.237,Unknown,suspicious
admin,213.145.24.9,Mobile,suspicious
root,218.102.194.240,Unknown,suspicious
user1,77.172.52.210,Desktop,suspicious
root,125.194.53.80,Desktop,suspicious
user1,87.126.229.200,Desktop,suspicious
user,6.216.231.168,Mobile,suspicious
demo,190.111.208.64,Tablet,suspicious
login,169.1.84.67,Desktop,suspicious
admin,21.165.129.67,Unknown,normal
admin,218.74.132.223,Mobile,suspicious
admin,43.153.243.138,Unknown,suspicious
alice,116.193.74.108,Desktop,suspicious
john,38.62.170.87,Mobile,suspicious
test,27.132.153.157,Unknown,suspicious
user1,42.54.228.159,Desktop,suspicious
alice,30.85.219.98,Unknown,suspicious
guest,107.66.205.63,Mobile,suspicious
user1,122.26.104.241,Unknown,suspicious
john,7.222.119.175,Mobile,suspicious
demo,170.70.37.171,Tablet,suspicious
user1,161.4.98.253,Tablet,suspicious
john,167.109.252.110,Tablet,suspicious
user1,101.215.96.133,Unknown,suspicious
guest,172.186.60.239,Desktop,suspicious
root,193.168.217.29,Mobile,suspicious
root,109.27.37.79,Unknown,suspicious
login,159.7.117.124,Desktop,suspicious
demo,58.52.97.186,Mobile,suspicious
user,141.119.89.114,Unknown,suspicious
user1,37.77.238.194,Unknown,suspicious
user,156.99.189.58,Desktop,suspicious
demo,132.153.173.62,Tablet,suspicious
user,75.138.73.43,Mobile,suspicious
user1,131.117.63.134,Unknown,suspicious
demo,94.142.96.27,Tablet,suspicious
user,160.102.245.247,Desktop,suspicious
login,36.254.118.145,Desktop,suspicious
guest,164.238.194.69,Tablet,suspicious
guest,91.169.218.104,Desktop,suspicious
alice,37.241.211.238,Desktop,suspicious
user,84.216.82.251,Mobile,suspicious
alice,81.12.201.216,Desktop,suspicious
user,146.124.9.156,Desktop,suspicious
user1,61.175.35.253,Unknown,suspicious
user,76.115.77.66,Unknown,suspicious
demo,207.73.14.239,Mobile,suspicious
test,129.128.180.195,Tablet,suspicious
user,68.138.155.84,Tablet,suspicious
admin,118.182.112.225,Unknown,suspicious
user1,172.191.117.194,Unknown,suspicious
user,101.170.217.78,Unknown,suspicious
test,178.66.96.152,Desktop,suspicious
guest,79.18.13.15,Mobile,suspicious
root,201.145.166.0,Mobile,suspicious
root,94.147.177.225,Unknown,suspicious
alice,191.52.144.67,Unknown,suspicious
user,97.88.246.90,Desktop,suspicious
john,107.66.26.136,Unknown,suspicious
alice,166.120.110.144,Unknown,suspicious
john,83.180.167.14,Mobile,suspicious
admin,164.64.51.208,Tablet,suspicious
admin,131.124.41.213,Mobile,suspicious
login,106.119.62.47,Mobile,suspicious
login,205.163.251.65,Tablet,suspicious
root,222.206.172.101,Desktop,suspicious
user,220.212.188.188,Desktop,suspicious
guest,12.77.11.157,Desktop,normal
user,193.251.101.141,Unknown,suspicious
demo,59.144.204.189,Desktop,suspicious
guest,72.180.35.74,Mobile,suspicious
admin,28.116.144.99,Mobile,suspicious
user,65.101.135.190,Desktop,suspicious
user,53.146.8.221,Tablet,suspicious
john,122.67.166.49,Unknown,suspicious
demo,97.236.217.193,Mobile,suspicious
root,180.88.4.42,Unknown,suspicious
admin,196.207.249.26,Unknown,suspicious
root,23.250.68.215,Mobile,suspicious
guest,73.109.104.160,Tablet,suspicious
demo,81.89.245.44,Desktop,suspicious
test,21.29.21.198,Tablet,suspicious
admin,25.170.201.96,Mobile,suspicious
guest,161.114.225.190,Unknown,suspicious
root,207.101.154.74,Tablet,suspicious
demo,173.163.249.24,Desktop,suspicious
test,3.113.85.68,Tablet,suspicious
user1,27.180.194.117,Desktop,suspicious
admin,135.70.138.96,Mobile,suspicious
alice,2.202.143.13,Desktop,suspicious
user,208.7.69.166,Mobile,suspicious
test,100.12.33.123,Tablet,suspicious
test,164.240.120.4,Desktop,suspicious
demo,211.47.54.34,Tablet,suspicious
test,36.211.156.246,Desktop,suspicious
guest,136.47.129.202,Mobile,suspicious
login,174.233.206.196,Unknown,suspicious
demo,112.104.175.78,Unknown,suspicious
admin,91.65.254.222,Desktop,suspicious
login,85.99.69.32,Unknown,suspicious
alice,107.168.240.250,Unknown,suspicious
admin,85.107.102.159,Mobile,suspicious
user1,168.247.59.6,Mobile,suspicious
john,35.211.0.172,Mobile,suspicious
john,86.27.189.165,Tablet,suspicious
test,173.36.63.49,Unknown,suspicious
demo,96.166.28.126,Mobile,suspicious
root,102.102.107.229,Mobile,suspicious
test,163.25.25.9,Tablet,suspicious
login,125.35.90.97,Tablet,suspicious
guest,196.93.93.126,Unknown,suspicious
test,84.160.40.29,Desktop,suspicious
admin,66.71.232.56,Tablet,suspicious
root,91.47.18.151,Tablet,suspicious
root,212.86.118.120,Unknown,suspicious
alice,48.127.186.174,Tablet,suspicious
alice,119.117.48.110,Desktop,suspicious
alice,42.244.163.193,Unknown,suspicious
demo,143.90.185.56,Tablet,suspicious
user,178.213.77.130,Desktop,suspicious
root,57.105.64.97,Mobile,suspicious
root,222.81.31.214,Unknown,suspicious
login,141.45.26.5,Tablet,suspicious
admin,138.89.123.204,Mobile,suspicious
john,83.13.181.217,Unknown,suspicious
root,75.85.165.167,Tablet,suspicious
user,58.201.55.67,Tablet,suspicious
john,102.132.125.252,Tablet,suspicious
user1,107.176.29.58,Unknown,suspicious
guest,123.52.147.65,Desktop,suspicious
guest,55.22.23.245,Tablet,suspicious
test,101.20.245.74,Tablet,suspicious
login,92.221.237.130,Tablet,suspicious
test,221.245.148.211,Mobile,suspicious
test,186.77.168.139,Tablet,suspicious
guest,102.234.27.35,Desktop,suspicious
test,168.219.72.95,Mobile,suspicious
guest,33.221.218.239,Desktop,suspicious
john,59.225.14.51,Unknown,suspicious
user1,33.86.101.11,Mobile,suspicious
admin,131.69.110.22,Unknown,suspicious
admin,36.126.120.55,Unknown,suspicious
john,164.161.74.138,Mobile,suspicious
user1,1.153.228.113,Tablet,suspicious
guest,191.211.180.136,Tablet,suspicious
root,219.11.179.52,Mobile,suspicious
login,160.65.130.148,Tablet,suspicious
demo,216.95.142.26,Tablet,suspicious
user1,172.240.53.223,Desktop,suspicious
demo,120.38.60.233,Unknown,suspicious
john,184.49.195.28,Desktop,suspicious
user1,100.6.56.157,Desktop,suspicious
test,219.191.79.188,Unknown,suspicious
root,128.82.52.144,Tablet,suspicious
admin,125.85.84.34,Unknown,suspicious
user1,13.173.200.60,Mobile,suspicious
test,138.24.252.193,Mobile,suspicious
demo,69.89.226.158,Desktop,suspicious
admin,148.250.251.81,Tablet,suspicious
user,176.72.8.102,Mobile,suspicious
login,103.173.144.57,Mobile,suspicious
guest,215.208.144.71,Desktop,suspicious
alice,113.23.201.215,Tablet,suspicious
root,94.92.103.61,Unknown,suspicious
admin,155.235.149.106,Mobile,suspicious
login,52.60.201.187,Desktop,suspicious
user,214.144.244.21,Desktop,suspicious
guest,55.93.54.102,Tablet,suspicious
john,183.15.152.195,Unknown,suspicious
login,164.193.46.96,Desktop,suspicious
guest,9.173.142.119,Mobile,suspicious
root,170.99.24.164,Desktop,suspicious
root,33.131.127.172,Unknown,suspicious
user,113.150.146.187,Desktop,suspicious
john,4.7.243.2,Tablet,suspicious
root,90.102.104.45,Unknown,suspicious
test,104.31.96.171,Tablet,suspicious
admin,76.11.49.249,Tablet,suspicious
alice,39.105.77.198,Unknown,suspicious
test,104.160.21.141,Desktop,suspicious
user1,152.56.134.125,Tablet,suspicious
demo,53.89.108.71,Mobile,suspicious
guest,41.144.81.40,Unknown,suspicious
alice,33.45.189.190,Mobile,suspicious
alice,42.104.65.19,Mobile,suspicious
demo,30.57.14.102,Tablet,suspicious
root,95.183.143.9,Mobile,suspicious
guest,123.192.166.174,Desktop,suspicious
demo,87.206.60.237,Tablet,suspicious
test,3.40.231.236,Mobile,suspicious
test,146.99.236.18,Mobile,normal
admin,143.88.234.141,Desktop,suspicious
login,149.41.75.230,Tablet,suspicious
demo,101.236.91.166,Tablet,suspicious
root,154.219.223.112,Unknown,suspicious
john,9.173.132.164,Desktop,suspicious
test,74.11.174.200,Unknown,suspicious
test,160.178.18.232,Desktop,suspicious
login,199.0.175.233,Tablet,suspicious
user,105.193.192.145,Unknown,suspicious
demo,134.171.49.29,Desktop,suspicious
user1,99.253.27.50,Unknown,suspicious
admin,211.118.199.42,Mobile,suspicious
alice,75.83.101.12,Desktop,suspicious
guest,95.104.24.250,Unknown,suspicious
john,67.143.251.161,Unknown,suspicious
guest,214.48.163.42,Tablet,suspicious
user1,51.175.118.55,Tablet,suspicious
user,1.247.188.9,Desktop,suspicious
john,174.85.248.49,Desktop,suspicious
admin,125.133.208.221,Tablet,suspicious
test,182.85.252.93,Desktop,suspicious
user1,140.41.235.156,Desktop,suspicious
alice,37.5.178.28,Tablet,suspicious
alice,136.204.201.170,Tablet,suspicious
alice,65.200.245.183,Mobile,normal
user1,66.227.141.196,Desktop,suspicious
login,89.19.189.134,Desktop,suspicious
demo,222.171.48.217,Desktop,suspicious
login,116.110.74.242,Desktop,suspicious
login,129.108.84.218,Desktop,suspicious
user1,129.10.24.191,Desktop,suspicious
guest,213.9.47.136,Desktop,suspicious
test,1.14.243.227,Mobile,suspicious
login,97.97.255.33,Tablet,suspicious
login,148.188.41.195,Desktop,suspicious
root,167.72.208.245,Tablet,suspicious
demo,103.83.135.161,Tablet,suspicious
guest,144.46.210.139,Desktop,suspicious
john,37.50.20.161,Tablet,suspicious
user1,107.138.179.139,Unknown,suspicious
login,164.228.227.121,Desktop,suspicious
user,196.209.228.45,Tablet,suspicious
john,123.152.128.200,Desktop,suspicious
demo,12.201.239.119,Tablet,suspicious
admin,79.213.137.228,Mobile,suspicious
root,115.211.240.44,Mobile,suspicious
admin,7.203.225.83,Mobile,suspicious
admin,156.149.88.140,Desktop,suspicious
guest,126.178.184.158,Desktop,suspicious
john,88.123.213.5,Desktop,suspicious
admin,30.73.120.15,Tablet,suspicious
demo,205.251.83.227,Unknown,suspicious
john,91.101.71.81,Tablet,suspicious
john,91.226.88.28,Tablet,suspicious
admin,114.57.73.227,Unknown,suspicious
john,100.156.17.38,Unknown,suspicious
login,20.128.46.85,Unknown,suspicious
user1,149.39.74.92,Tablet,suspicious
guest,38.163.141.105,Tablet,suspicious
test,223.74.181.28,Unknown,suspicious
john,202.32.116.98,Desktop,suspicious
test,46.33.55.156,Unknown,suspicious
guest,123.69.255.192,Tablet,suspicious
guest,29.139.107.23,Tablet,suspicious
user1,35.113.99.191,Unknown,suspicious
login,102.193.250.124,Desktop,suspicious
admin,7.203.130.224,Mobile,suspicious
guest,136.119.160.109,Tablet,suspicious
demo,76.255.78.13,Desktop,suspicious
root,173.112.102.181,Desktop,suspicious
login,214.66.140.166,Tablet,suspicious
test,208.143.179.86,Mobile,suspicious
login,170.28.41.198,Unknown,suspicious
test,36.184.217.174,Tablet,suspicious
guest,180.225.42.7,Mobile,suspicious
user1,27.120.71.194,Mobile,suspicious
user,146.140.170.202,Tablet,suspicious
user,203.85.178.212,Mobile,suspicious
guest,129.167.150.65,Unknown,suspicious
user1,84.115.96.92,Tablet,suspicious
guest,37.123.124.108,Tablet,suspicious
login,79.118.27.79,Tablet,suspicious
guest,129.107.221.102,Unknown,suspicious
demo,206.236.163.239,Tablet,suspicious
root,181.77.116.158,Tablet,suspicious
login,18.104.201.135,Unknown,suspicious
test,176.16.8.0,Desktop,suspicious
test,169.58.10.81,Unknown,suspicious
root,155.241.244.225,Unknown,suspicious
admin,143.202.226.171,Tablet,suspicious
demo,195.50.210.160,Unknown,suspicious
john,214.80.157.183,Unknown,suspicious
admin,1.23.169.111,Tablet,suspicious
login,160.203.201.183,Unknown,suspicious
demo,160.197.136.94,Tablet,suspicious
test,55.84.249.241,Tablet,suspicious
alice,129.18.36.227,Mobile,suspicious
admin,51.70.192.125,Unknown,suspicious
user1,68.127.200.250,Desktop,suspicious
user,49.116.46.24,Mobile,suspicious
test,57.105.55.69,Tablet,suspicious
demo,133.67.142.170,Unknown,suspicious
john,124.247.58.107,Desktop,suspicious
john,157.163.109.60,Mobile,suspicious
root,150.59.141.59,Mobile,suspicious
user,64.100.17.158,Tablet,suspicious
alice,222.176.12.147,Desktop,suspicious
john,111.177.246.251,Desktop,suspicious
admin,201.135.14.30,Mobile,suspicious
guest,105.81.60.25,Mobile,suspicious
user,58.10.253.45,Unknown,suspicious
admin,28.245.177.168,Mobile,suspicious
test,20.226.78.3,Tablet,suspicious
user,56.77.115.179,Tablet,suspicious
test,15.125.33.60,Unknown,suspicious
user,218.30.188.106,Desktop,suspicious
root,32.246.214.205,Desktop,suspicious
demo,28.43.159.20,Desktop,suspicious
login,186.109.181.248,Unknown,suspicious
john,209.87.222.247,Unknown,suspicious
root,55.59.185.153,Desktop,suspicious
john,60.245.81.212,Tablet,suspicious
john,143.40.226.118,Desktop,suspicious
user,202.133.57.204,Desktop,suspicious
user1,153.127.241.212,Mobile,suspicious
test,87.197.156.141,Mobile,suspicious
test,26.16.212.47,Unknown,suspicious
demo,79.251.127.203,Desktop,suspicious
alice,9.170.235.190,Unknown,suspicious
alice,88.120.94.217,Mobile,suspicious
admin,49.66.162.251,Unknown,suspicious
alice,105.135.228.55,Desktop,suspicious
user1,140.159.81.254,Mobile,suspicious
test,35.46.6.228,Unknown,suspicious
test,151.243.246.69,Tablet,suspicious
user,168.39.108.32,Mobile,suspicious
demo,219.150.16.10,Mobile,suspicious
user,124.42.192.168,Desktop,suspicious
root,26.37.49.84,Desktop,suspicious
guest,162.240.72.165,Desktop,suspicious
admin,147.150.35.194,Desktop,suspicious
test,30.62.255.7,Tablet,suspicious
demo,120.51.105.85,Desktop,suspicious
test,81.72.174.85,Unknown,suspicious
admin,55.59.143.29,Tablet,normal
root,20.245.101.149,Tablet,suspicious
user,86.167.138.103,Unknown,suspicious
user,183.40.187.100,Mobile,suspicious
test,206.37.99.112,Desktop,suspicious
login,110.182.227.172,Tablet,suspicious
alice,218.101.150.159,Unknown,suspicious
demo,2.131.236.25,Mobile,suspicious
john,56.197.224.83,Desktop,suspicious
admin,9.138.150.254,Mobile,suspicious
root,20.22.100.180,Mobile,suspicious
user1,129.229.35.50,Unknown,suspicious
user1,26.120.239.85,Desktop,suspicious
demo,163.100.225.20,Desktop,suspicious
john,155.77.101.139,Mobile,suspicious
demo,218.13.255.103,Tablet,suspicious
user1,181.158.19.75,Desktop,suspicious
user1,9.119.69.229,Tablet,suspicious
user1,64.25.113.229,Tablet,suspicious
test,136.132.145.162,Unknown,suspicious
login,113.57.117.65,Unknown,suspicious
user,74.21.44.217,Tablet,suspicious
root,206.249.125.32,Unknown,suspicious
user1,139.99.81.195,Unknown,suspicious
login,48.186.117.144,Desktop,suspicious
john,43.103.35.61,Unknown,suspicious
guest,111.176.112.125,Unknown,suspicious
admin,192.31.26.140,Tablet,suspicious
alice,121.81.35.190,Unknown,suspicious
user1,147.69.57.67,Mobile,suspicious
alice,111.58.227.251,Unknown,suspicious
root,18.20.62.80,Unknown,suspicious
alice,149.63.91.94,Mobile,suspicious
demo,169.19.100.107,Tablet,suspicious
john,44.155.54.254,Mobile,suspicious
demo,13.16.82.88,Desktop,suspicious
login,4.145.174.63,Tablet,suspicious
john,183.38.174.150,Tablet,suspicious
root,106.162.26.165,Mobile,suspicious
user,70.10.245.163,Tablet,suspicious
john,53.40.46.180,Mobile,suspicious
admin,130.45.34.18,Unknown,suspicious
user,193.81.180.52,Tablet,suspicious
test,129.186.226.84,Unknown,suspicious
alice,83.228.242.182,Desktop,suspicious
guest,86.215.76.46,Unknown,suspicious
root,13.31.146.64,Unknown,suspicious
user1,197.27.22.55,Tablet,suspicious
alice,2.156.210.89,Desktop,suspicious
login,89.92.211.2,Desktop,suspicious
demo,102.213.71.218,Tablet,suspicious
user,98.83.155.237,Unknown,suspicious
login,155.168.135.66,Unknown,suspicious
root,208.237.199.50,Desktop,suspicious
root,160.43.120.134,Tablet,suspicious
john,103.103.178.103,Desktop,suspicious
demo,212.28.150.124,Unknown,suspicious
guest,73.185.187.198,Mobile,suspicious
root,77.2.13.184,Tablet,suspicious
admin,5.96.110.34,Mobile,suspicious
user,212.225.23.82,Unknown,suspicious
john,17.161.152.178,Desktop,suspicious
root,185.37.241.37,Tablet,suspicious
login,90.154.223.248,Unknown,suspicious
test,96.23.2.244,Tablet,suspicious
demo,38.138.4.27,Mobile,suspicious
admin,147.169.175.247,Mobile,suspicious
john,216.195.217.151,Desktop,suspicious
guest,169.1.232.126,Desktop,suspicious
user1,89.90.75.106,Mobile,suspicious
user1,186.163.191.167,Mobile,suspicious
user,186.112.37.48,Desktop,suspicious
guest,159.177.174.88,Mobile,suspicious
admin,39.127.172.59,Tablet,suspicious
root,40.139.25.10,Tablet,suspicious
admin,149.116.154.128,Desktop,suspicious
user1,49.98.129.46,Mobile,suspicious
admin,158.157.212.96,Desktop,suspicious
root,151.102.121.134,Unknown,suspicious
root,55.39.89.26,Tablet,suspicious
test,66.52.151.33,Mobile,suspicious
root,130.253.16.135,Tablet,suspicious
test,216.118.5.211,Unknown,suspicious
admin,13.121.109.19,Desktop,suspicious
admin,100.243.23.173,Unknown,suspicious
login,19.30.219.97,Desktop,suspicious
root,162.157.45.223,Mobile,suspicious
demo,219.72.245.230,Desktop,suspicious
test,5.167.164.255,Unknown,suspicious
user1,39.200.180.51,Unknown,suspicious
root,197.250.90.201,Tablet,suspicious
alice,59.7.254.50,Tablet,suspicious
john,180.203.205.0,Tablet,suspicious
demo,48.51.73.19,Tablet,suspicious
root,134.148.201.148,Unknown,suspicious
admin,209.104.151.8,Mobile,suspicious
guest,220.73.240.34,Tablet,suspicious
alice,108.28.6.250,Tablet,suspicious
user1,104.131.54.48,Mobile,suspicious
test,21.68.137.37,Unknown,suspicious
demo,204.197.252.71,Tablet,suspicious
john,109.91.37.243,Unknown,suspicious
john,111.147.170.174,Unknown,suspicious
login,41.234.204.161,Desktop,suspicious
user1,197.148.182.152,Mobile,suspicious
test,52.60.197.25,Tablet,suspicious
guest,204.151.252.103,Unknown,suspicious
user1,77.48.19.245,Tablet,suspicious
alice,147.151.29.234,Desktop,suspicious
john,187.55.86.4,Tablet,suspicious
login,154.73.160.100,Mobile,suspicious
test,216.136.231.97,Unknown,suspicious
alice,102.207.214.232,Desktop,suspicious
demo,106.45.33.76,Mobile,suspicious
root,35.132.184.15,Desktop,suspicious
alice,124.70.146.1,Desktop,suspicious
john,40.205.70.9,Unknown,suspicious
user,6.255.220.24,Unknown,suspicious
user,77.71.103.38,Tablet,suspicious
test,110.81.140.176,Mobile,suspicious
guest,220.132.55.80,Tablet,suspicious
guest,213.123.9.138,Tablet,suspicious
user,205.254.243.235,Mobile,suspicious
john,183.144.160.51,Unknown,suspicious
admin,98.249.63.242,Tablet,suspicious
user,119.60.9.157,Unknown,suspicious
guest,94.58.232.226,Tablet,suspicious
user1,77.154.56.10,Unknown,suspicious
login,142.99.176.185,Unknown,suspicious
login,187.94.166.85,Tablet,suspicious
test,76.12.104.224,Tablet,suspicious
root,103.94.154.121,Tablet,suspicious
demo,64.206.245.228,Desktop,suspicious
user,88.247.78.250,Desktop,suspicious
john,116.155.171.17,Desktop,suspicious
alice,160.32.21.53,Unknown,suspicious
root,136.168.224.232,Desktop,suspicious
login,44.13.229.41,Unknown,suspicious
alice,13.196.14.243,Unknown,suspicious
root,158.129.12.255,Desktop,suspicious
user1,82.158.104.84,Desktop,suspicious
admin,43.194.2.215,Desktop,suspicious
admin,35.144.60.247,Desktop,suspicious
root,60.126.17.76,Desktop,suspicious
alice,97.130.0.135,Desktop,suspicious
user,83.179.179.16,Unknown,suspicious
demo,182.136.151.79,Desktop,suspicious
guest,17.181.49.127,Desktop,suspicious
user,106.24.49.116,Tablet,suspicious
john,138.148.153.3,Unknown,suspicious
user1,34.160.254.57,Desktop,suspicious
admin,66.196.168.225,Mobile,suspicious
test,95.251.195.46,Desktop,suspicious
demo,17.57.13.4,Desktop,suspicious
admin,78.141.119.189,Mobile,suspicious
guest,211.156.101.82,Tablet,suspicious
user1,15.30.248.139,Tablet,suspicious
alice,38.151.61.226,Mobile,suspicious
john,162.253.253.113,Tablet,suspicious
demo,53.55.61.74,Tablet,suspicious
login,95.21.228.16,Unknown,suspicious
root,92.231.139.239,Desktop,suspicious
test,191.84.249.212,Unknown,suspicious
root,9.24.12.131,Tablet,suspicious
alice,115.130.219.12,Tablet,suspicious
root,191.45.125.78,Unknown,suspicious
user1,193.72.155.56,Desktop,suspicious
user,70.43.117.139,Tablet,suspicious
test,41.72.241.139,Mobile,suspicious
guest,216.216.39.187,Mobile,suspicious
guest,2.41.91.166,Unknown,suspicious
guest,205.238.233.146,Mobile,suspicious
user1,186.47.131.143,Unknown,suspicious
alice,16.107.111.246,Desktop,suspicious
login,66.176.130.23,Desktop,suspicious
root,89.190.216.57,Mobile,suspicious
demo,34.153.61.94,Mobile,suspicious
alice,116.65.60.50,Desktop,suspicious
demo,71.189.207.135,Unknown,suspicious
user,121.220.168.66,Unknown,suspicious
root,114.36.163.79,Desktop,suspicious
demo,185.233.151.97,Unknown,suspicious
login,150.109.154.80,Unknown,suspicious
test,117.191.79.62,Unknown,suspicious
john,22.126.123.99,Mobile,suspicious
user1,84.35.137.40,Mobile,suspicious
john,150.218.95.251,Mobile,suspicious
root,174.193.45.80,Desktop,suspicious
user1,95.30.131.176,Unknown,suspicious
login,104.211.17.24,Unknown,suspicious
